Programme,Section Title,Content Type,Speaker Name,Speaker Description,Segment Description,Date,Start Time,Duration
Tagesthemen,05 Schaltgespräch mit Carsten Linnemann,O-Ton,Carsten Linnemann (zu hohen Umfragewerten der AfD in Brandenburg,Thüringen und Sachsen: Dass wir,"(zu hohen Umfragewerten der AfD in Brandenburg, Thüringen und Sachsen: Dass wirnicht nach rechts schauen dürfen, nach links oder darauf schauen, was andere Parteien machen, sondern wirmüssen wieder für 100 Prozent Union stehen. Was ist CDU pur? Die Menschen müssen wissen, wenn siedas Kreuz bei der CDU machen, wofür machen Sie das Kreuz? Und deswegen habe ich hier in denvergangenen Wochen auch versucht, Debatten anzufachen. Das Thema 'leisten'. Dass das in Deutschlandwieder honoriert wird, fordern und fördern, dass wir die Menschen stärker fördern, die aus welchen Gründenauch, nicht mehr arbeiten können. Jemand, der 45 Jahre auf dem Bau gearbeitet hat, der schafft es gar nichtbis zur Rente mit 63. Wie stärken wir die? Und auf der anderen Seite finde ich, brauche man, kann man beimBürgergeld erwarten, dass diejenigen, die arbeiten können, auch eine Arbeit annehmen müssen. Und amEnde braucht es einen funktionsfähigen Staat, auch einen Rechtsstaat, der funktioniert, dass Rechtdurchgesetzt wird. Das ist CDU pur. Das müssen wir jetzt wieder mit Leben füllen"")",12.07.2023,22:30:04.20,"1'12"""
Tagesthemen,05 Schaltgespräch mit Carsten Linnemann,O-Ton,Carsten Linnemann (zur Frage,"ob CDU-Ministerpräsident Daniel Günther recht hat, wenn er fordert, die","(zur Frage, ob CDU-Ministerpräsident Daniel Günther recht hat, wenn er fordert, dieCDU-Spitze sollte weniger über Nebensächlichkeiten wie das angebliche Gendern in Nachrichtensendungenreden, sondern über wirklich wichtige Dinge: ""Ich finde auch, dass es eine Nebensächlichkeit ist, dass dieMenschen sich zwar zum Teil darüber sehr aufregen. Aber ich finde, eine Volkspartei wie die CDU muss sichauf die Kernthemen konzentrieren, auf die Lebensrealität der Menschen, die Entkopplung der ... Ampel-15.11.2023 09:50 Seite 47 von 57 NDR Copyright (c) 2004",12.07.2023,22:31:17.05,"0'49"""
Tagesthemen,05 Schaltgespräch mit Carsten Linnemann,O-Ton,Carsten Linnemann (zur Frage,ob auch für ihn die Grünen der Hauptgegner innerhalb der Regierung sind:,"(zur Frage, ob auch für ihn die Grünen der Hauptgegner innerhalb der Regierung sind:""Friedrich Merz hat ganz klar die Bundesregierung gemeint, die Ampel. Und es ist einfach so, ... dass dieCDU die Menschen so nimmt, wie sie sind und nicht, wie sie sein sollten. Bei den Grünen habe ich ab und zudas Gefühl, dass man ja vom Kollektiv denkt, vom Staat und entscheidet, wie es abgeht und wie sein muss.Und das Heizungsgesetz ist ein schönes Beispiel, wo viele Menschen vor Ort mich ansprechen und sagenich kann es einfach nicht bezahlen ... Wir haben sechs bis acht Prozent Inflation, und jetzt jagt man mir nochdiese Angst ein. Wie schaffe ich das? Und das ist einfach sehr weit weg von der Lebensrealität derMenschen. Und das ist nicht gut"")",12.07.2023,22:32:06.12,"1'13"""
Tagesthemen,05 Schaltgespräch mit Carsten Linnemann,O-Ton,"Carsten Linnemann (""Am Ende des Tages ... dürfen wir nicht auf den Zeitgeist schauen",was aktuell gerade,"(""Am Ende des Tages ... dürfen wir nicht auf den Zeitgeist schauen, was aktuell geradevielleicht in ist oder was andere Parteien sagen, sondern die CDU hat ein tolles Wertefundament mit demchristlichen Menschenbild, und wir müssen, aufbauend auf diesem Wertefundament, unsere Positionbesetzen. Am Ende des Tages will ich, dass wir eine eigene Erkennungsmelodie haben, die Bock auf Zukunftmacht und gleichzeitig fünf bis zehn Themen, die uns unterscheidbar machen von anderen Parteien. Dannwerden wir auch wieder Richtung 30 Prozent kommen"")",12.07.2023,22:33:19.13,"0'41"""
Tagesthemen,05 Schaltgespräch mit Carsten Linnemann,O-Ton,Carsten Linnemann (In unserer Umfrage steht das Thema leisten,fordern und fördern und ein,"(In unserer Umfrage steht das Thema leisten, fordern und fördern und einfunktionsfähiger Staat im Mittelpunkt. ""Aber wenn Sie mich fragen: Ich hätte gerne eine Mentalität inDeutschland des Machens - einfach mal machen, dass Menschen, die Idee haben, einfach mal loslaufenkönnen. Und dass wir nicht in Bürokratie und Überregulierung ersticken. Das wäre meine Vision"")",12.07.2023,22:34:01.03,"0'46"""
Tagesthemen,Sommer-Pressekonferenz Olaf Scholz Fr 21:45 01,Einspieler,,,,12.07.2023,,"3'03"""
Tagesthemen,01 Sommer-Pressekonferenz Olaf Scholz,Sachinhalt,Caren Miosga,Moderation,"Sommerpressekonferenz (Sommer-Pressekonferenz) von Olaf Scholz, Bundeskanzler/SPD, in Berlin zu aktuellen Themen der Innen- und Außenpolitik. Bildinhalt",14.07.2023,21:46:39.19,"3'03"""
Tagesthemen,01 Sommer-Pressekonferenz Olaf Scholz,Bildinhalt,Caren Miosga,Moderation,"Gut gelaunt und entspannt wirkender Olaf Scholz während der Pressekonferenz/Bundespressekonferenz, u.a. beim herzhaften Lachen; daneben sitzen Steffen Hebestreit, Sprecher Bundesregierung, und Corinna Buschow, Vorstand Bundespressekonferenz/Chefkorrespondentin epd Evangelischer Pressedienst",14.07.2023,21:46:39.19,"0'35"""
Tagesthemen,01 Sommer-Pressekonferenz Olaf Scholz,Bildinhalt,Caren Miosga,Moderation,Archivmaterial: AfD-Spitzenpolitiker im Gespräch,14.07.2023,21:47:27.07,"0'08"""
Tagesthemen,01 Sommer-Pressekonferenz Olaf Scholz,Bildinhalt,Caren Miosga,Moderation,Archivmaterial: Olaf Scholz während einer Rede im Bundestag,14.07.2023,21:47:54.10,"0'08"""
Tagesthemen,01 Sommer-Pressekonferenz Olaf Scholz,Bildinhalt,Caren Miosga,Moderation,"Bundestag: Christian Lindner, Bundesminister der Finanzen/Vorsitzender FDP, Robert Habeck, Bundesminister für Wirtschaft und Klimaschutz/Bündnis 90/Die Grünen, und Olaf Scholz sitzen nebeneinander auf der Regierungsbank und blicken bzw. tippen jeweils auf ihrem Smartphone",14.07.2023,21:48:16.04,"0'02"""
Tagesthemen,01 Sommer-Pressekonferenz Olaf Scholz,Bildinhalt,Caren Miosga,Moderation,Olaf Scholz beim Einsteigen in einen Dienstwagen O-Ton,14.07.2023,21:49:31.13,"0'11"""
Tagesthemen,01 Sommer-Pressekonferenz Olaf Scholz,O-Ton,"Olaf Scholz (""Wer seinen Klingelton auf Jingle Bell eingestellt hat","der er ist es"")","(""Wer seinen Klingelton auf Jingle Bell eingestellt hat, der er ist es"")",14.07.2023,21:46:39.19,"0'05"""
Tagesthemen,01 Sommer-Pressekonferenz Olaf Scholz,O-Ton,"Olaf Scholz (""Also","ich glaube, das ist jetzt kein Cyberangriff"")","(""Also, ich glaube, das ist jetzt kein Cyberangriff"")",14.07.2023,21:46:55.02,"0'03"""
Tagesthemen,01 Sommer-Pressekonferenz Olaf Scholz,O-Ton,"Olaf Scholz (zu Gewalt in Freibädern in Berlin: ""Es ist völlig richtig",wenn daraus die Konsequenz gezogen,"(zu Gewalt in Freibädern in Berlin: ""Es ist völlig richtig, wenn daraus die Konsequenz gezogenwird, jetzt auch Polizei einzusetzen. Wir müssen ja immer hingehen und dafür sorgen, dass ganz schnell klarwird, dass wir als Staat das nicht dulden"")",14.07.2023,21:47:14.24,"0'12"""
Tagesthemen,01 Sommer-Pressekonferenz Olaf Scholz,O-Ton,"Olaf Scholz (""Ich bin ganz zuversichtlich",dass die AfD bei der nächsten Bundestagswahl nicht viel anders,"(""Ich bin ganz zuversichtlich, dass die AfD bei der nächsten Bundestagswahl nicht viel andersabschneiden wird als bei der letzten"")",14.07.2023,21:47:40.16,"0'06"""
Tagesthemen,01 Sommer-Pressekonferenz Olaf Scholz,O-Ton,Thorsten Frei,Fraktion CDU/CSU,"(""Immer dann, wenn die Politik in den Augen der Menschen nichterfolgreich ist, wenn sie unzufrieden sind, insbesondere auch mit der Regierung, dann ist es einKonjunkturprogramm für die politischen Ränder. Und davon profitiert derzeit die AfD"")",14.07.2023,21:48:02.24,"0'13"""
Tagesthemen,01 Sommer-Pressekonferenz Olaf Scholz,O-Ton,Olaf Scholz (zur Verschiebung der Abstimmung über das Heizungsgesetz: Man muss sich klarmachen,dass,"(zur Verschiebung der Abstimmung über das Heizungsgesetz: Man muss sich klarmachen, dassder Konsens, der Kompromiss und das Fünfe-gerade-sein-Lassen ein guter Weg ist, der Deutschland nachvorne bringt)",14.07.2023,21:48:31.10,"0'12"""
Tagesthemen,01 Sommer-Pressekonferenz Olaf Scholz,O-Ton,Sabine Kropp,Politikwissenschaftlerin Freie Universität Berlin,"(Empfehlung an die Ampel-Koalition, beiThemen wie dem Wohnungsbau, dem Verkehr, bei Bahnstrecken zu verdeutlichen, dass die Richtungstimme, um dort für eine positive Entwicklung zu sorgen)",14.07.2023,21:48:56.21,"0'16"""
Tagesthemen,01 Sommer-Pressekonferenz Olaf Scholz,O-Ton,15.11.2023 09:50 Seite 49 von 57 NDR Copyright,,(c),14.07.2023,21:49:19.24,"0'11"""
Tagesthemen,ARD-Sommerinterview Friedrich Merz So 23:40 02,Einspieler,,,,14.07.2023,,"2'15"""
Tagesthemen,02 ARD-Sommerinterview Friedrich Merz,Sachinhalt,Andreas (Sport) Käckell,Moderation,"Im ARD-Sommerinterview hat der CDU-Vorsitzende Friedrich Merz die Politik Ampelkoalition scharf kritisiert. Ihre Vorhaben seien zu bürokratisch und enthielten zu viele Verbote sowie Vorgaben vom Staat. Darüber hinaus stellt Merz noch einmal klar, dass die CDU auf allen politischen Ebenen zu keinerlei Zusammenarbeit mit der AfD bereit sei. Den Fragen der Zuschauer im Anschluss stellte sich im ARD-Format #fragselbst der stellvertretende Fraktionsvorsitzende Jens Spahn. Bildinhalt",27.08.2023,23:44:14.10,"2'15"""
Tagesthemen,02 ARD-Sommerinterview Friedrich Merz,Bildinhalt,Andreas (Sport) Käckell,Moderation,Friedrich Merz kommt mit Interviewerin Tina Hassel eine Treppe hoch,27.08.2023,23:44:14.10,"0'17"""
Tagesthemen,02 ARD-Sommerinterview Friedrich Merz,Bildinhalt,Andreas (Sport) Käckell,Moderation,15.11.2023 09:50 Seite 50 von 57 NDR Copyright (c) 2004,27.08.2023,23:44:31.19,"1'21"""
Tagesthemen,02 ARD-Sommerinterview Friedrich Merz,O-Ton,Friedrich Merz,Vorsitzender CDU,"(zur Zusammenarbeit mit der AfD: ""Ein Nein ist ein Nein ... Auch aufkommunaler Ebene"")",27.08.2023,23:44:34.13,"0'03"""
Tagesthemen,02 ARD-Sommerinterview Friedrich Merz,O-Ton,Friedrich Merz (lehnt Gesetzesvorhaben der Ampel-Regierung,wie das Heizungsgesetz und die,"(lehnt Gesetzesvorhaben der Ampel-Regierung, wie das Heizungsgesetz und dieLegalisierung von Cannabis, ab; will ""dass überhaupt alle Gesetze mal daraufhin überprüft werden, was siean Bürokratie auslösen, also Stopp"")",27.08.2023,23:44:49.23,"0'11"""
Tagesthemen,02 ARD-Sommerinterview Friedrich Merz,O-Ton,Jens Spahn,stellvertretender Fraktionsvorsitzender CDU/CSU,"(zu einer Zusammenarbeit mit den Grünen:""Wir sehen an vielen Stellen, dass die Grünen wieder ideologischer werden, dass sie den Pragmatismus, denSie auch in der Krise letztes Jahr gezeigt haben, muss man ja anerkennen, Robert Habeck hat in der Kriseviel Pragmatismus gezeigt, aber dieser Vorrat scheint aufgebraucht"")",27.08.2023,23:45:13.16,"0'12"""
Tagesthemen,02 ARD-Sommerinterview Friedrich Merz,O-Ton,Friedrich Merz,,"(zum Zeitpunkt der Festlegung eines Kanzlerkandidaten der Union: ""Wir haben einegemeinsame Verantwortung und wir werden diese gemeinsame Verantwortung auch wahrnehmen, auch wasdie Zeitabläufe betrifft"")",27.08.2023,23:45:46.12,"0'06"""
Tagesthemen,02 ARD-Sommerinterview Friedrich Merz,O-Ton,Andrea Römmele,Politikwissenschaftlerin Hertie School Berlin,(zur Klärung der K-Frage in der Union),27.08.2023,23:46:00.06,"0'23"""
Tagesthemen,Einigung Kindergrundsicherung Mo 22:15 01,Einspieler,,,,27.08.2023,,"3'15"""
Tagesthemen,01 Einigung Kindergrundsicherung,Sachinhalt,Ingo Zamperoni,Moderation,"Nach längerem Streit haben sich Bundesfamilienministerin Lisa Paus (Bündnis 90/Die Grünen) und Bundesfinanzminister Christian Lindner (FDP) auf den Finanzierungsbedarf bei der Kindergrundsicherung verständigt. Von 2025 an sind Mehrausgaben von 2,4 Milliarden Euro eingeplant. Die verschiedenen staatlichen Finanzhilfen wie Kindergeld, Kinderzuschlag und weitere Leistungen aus dem Bürgergeld für Kinder werden gebündelt zu einer einzigen Förderleistung. Bildinhalt",28.08.2023,22:16:32.05,"3'15"""
Tagesthemen,01 Einigung Kindergrundsicherung,Bildinhalt,Ingo Zamperoni,Moderation,Mutter mit Tochter (Schülerin) und leerem Buggy im Freien,28.08.2023,22:16:32.05,"0'34"""
Tagesthemen,01 Einigung Kindergrundsicherung,Bildinhalt,Ingo Zamperoni,Moderation,Grafik: Plan Kindergrundsicherung,28.08.2023,22:17:07.01,"0'19"""
Tagesthemen,01 Einigung Kindergrundsicherung,Bildinhalt,Ingo Zamperoni,Moderation,Pressekonferenz mit Lisa Paus und Christian Lindner,28.08.2023,22:17:26.07,"1'10"""
Tagesthemen,01 Einigung Kindergrundsicherung,Bildinhalt,Ingo Zamperoni,Moderation,Archivmaterial: Lisa Paus und Christian Lindner im Zweiergespräch vor Kabinettssitzung,28.08.2023,22:19:04.05,"0'14"""
Tagesthemen,01 Einigung Kindergrundsicherung,Bildinhalt,Ingo Zamperoni,Moderation,Dialog zwischen Lisa Paus und Christian Lindner während Pressekonferenz (zum Wachstumschancengesetz),28.08.2023,22:19:18.16,"0'20"""
Tagesthemen,01 Einigung Kindergrundsicherung,Bildinhalt,Ingo Zamperoni,Moderation,"Schloss Meseberg (außen, Totale) O-Ton",28.08.2023,22:19:38.21,"0'09"""
Tagesthemen,01 Einigung Kindergrundsicherung,O-Ton,Nasira Benaissa,Mutter,(Beantragt keine staatlichen Zusatzleistungen wegen bürokratischer Hürden),28.08.2023,22:16:51.02,"0'15"""
Tagesthemen,01 Einigung Kindergrundsicherung,O-Ton,Lisa Paus,"Bundesministerin für Familien, Senioren, Frauen und Jugend/Bündnis 90/Die Grünen","(Bis zu 5,6Millionen armutsbedrohte Familien und ihre Kinder bekommen dadurch die Leistungen schneller, einfacherund direkter. Millionen darunter, die vorher gar nicht wussten, dass ihnen diese Unterstützung zusteht)",28.08.2023,22:17:26.21,"0'13"""
Tagesthemen,01 Einigung Kindergrundsicherung,O-Ton,Christian Lindner,Bundesminister der Finanzen/Vorsitzender FDP,"(Deshalb darf von einer Reform dersozialen Unterstützungsleistungen für Familien kein Anreiz ausgehen, nicht sich um Erwerbsarbeit, umIntegration und Sprachkenntnisse zu bemühen. Deshalb haben wir auch keine generellenLeistungserhöhungen verabredet)",28.08.2023,22:18:03.18,"0'17"""
Tagesthemen,01 Einigung Kindergrundsicherung,O-Ton,Lisa Paus,"Bundesministerin für Familien, Senioren, Frauen und Jugend/Bündnis 90/Die Grünen","(Wir habengemeinsam verabredet, die Einplanung des soziokulturellen Existenzminimums; und da kann man natürlichunterschiedlich darauf schauen)",28.08.2023,22:18:28.10,"0'08"""
Tagesthemen,01 Einigung Kindergrundsicherung,O-Ton,Jens Spahn,Fraktion CDU/CSU,"(Heizungsgesetz, Gasumlage, Industriestrompreis - wir bekommenandauernd Einigungen präsentiert, die ein paar Stunden später schon keine mehr sind)",28.08.2023,22:18:53.16,"0'10"""
Tagesthemen,01 Einigung Kindergrundsicherung,O-Ton,Christian Lindner,Bundesminister der Finanzen/Vorsitzender FDP,"(Ohne dich wäre es ja beim letzten Malschon durchgegangen, insofern interpretiere ich das jetzt so, dass es in Meseberg beschlossen werden wird)",28.08.2023,22:19:28.19,"0'19"""
Tagesthemen,Bundestag: Abstimmung Heizungsgesetz - Fr 21:46 03,Einspieler,,,,28.08.2023,,"3'02"""
Tagesthemen,03 Bundestag: Abstimmung Heizungsgesetz - Chronologie des Schreckens,Sachinhalt,Helge Fuhst,Moderation,"Kein Gesetz hat das politische Berlin in den vergangenen Monaten so beschäftigt wie das Heizungsgesetz: Ein Entwurf wurde durchgestochen, es gab koalitionsinternen öffentlichen Streit, das Bundesverfassungsgericht intervenierte. Heute haben die Regierungsfraktionen im Bundestag die Novelle des Gebäudeenergiegesetzes (GEG) verabschiedet. Bildinhalt",08.09.2023,21:50:51.24,"3'02"""
Tagesthemen,03 Bundestag: Abstimmung Heizungsgesetz - Chronologie des Schreckens,Bildinhalt,Helge Fuhst,Moderation,Bundestagsdebatte,08.09.2023,21:50:51.24,"0'07"""
Tagesthemen,03 Bundestag: Abstimmung Heizungsgesetz - Chronologie des Schreckens,Bildinhalt,Helge Fuhst,Moderation,15.11.2023 09:50 Seite 53 von 57 NDR Copyright (c) 2004,08.09.2023,21:50:59.18,"0'18"""
Tagesthemen,03 Bundestag: Abstimmung Heizungsgesetz - Chronologie des Schreckens,Bildinhalt,Helge Fuhst,Moderation,Kampagne der Bild-Zeitung gegen Robert Habeck und Heizungsgesetz,08.09.2023,21:51:17.19,"0'06"""
Tagesthemen,03 Bundestag: Abstimmung Heizungsgesetz - Chronologie des Schreckens,Bildinhalt,Helge Fuhst,Moderation,Archivmaterial 21.03.2023: Robert Habeck im Schalt-Interview mit Caren Miosga,08.09.2023,21:51:33.19,"0'13"""
Tagesthemen,03 Bundestag: Abstimmung Heizungsgesetz - Chronologie des Schreckens,Bildinhalt,Helge Fuhst,Moderation,Archivmaterial: Politiker nach Koalitionsausschuss / Kabinettssitzung,08.09.2023,21:51:47.12,"0'12"""
Tagesthemen,03 Bundestag: Abstimmung Heizungsgesetz - Chronologie des Schreckens,Bildinhalt,Helge Fuhst,Moderation,FDP-Parteitagsbeschluss zum Gebäudeenergiegesetz,08.09.2023,21:52:00.04,"0'11"""
Tagesthemen,03 Bundestag: Abstimmung Heizungsgesetz - Chronologie des Schreckens,Bildinhalt,Helge Fuhst,Moderation,Archivmaterial 10.06.2023: Demonstration gegen Heizungsgesetz in Erding,08.09.2023,21:52:11.21,"0'26"""
Tagesthemen,03 Bundestag: Abstimmung Heizungsgesetz - Chronologie des Schreckens,Bildinhalt,Helge Fuhst,Moderation,Archivmaterial: Politiker der Regierungskoalition nach Einigung,08.09.2023,21:52:37.22,"0'10"""
Tagesthemen,03 Bundestag: Abstimmung Heizungsgesetz - Chronologie des Schreckens,Bildinhalt,Helge Fuhst,Moderation,Archivmaterial: CDU-Politiker Thomas Heilmann (lächelnd),08.09.2023,21:52:48.20,"0'16"""
Tagesthemen,03 Bundestag: Abstimmung Heizungsgesetz - Chronologie des Schreckens,Bildinhalt,Helge Fuhst,Moderation,Bundestagsdebatte zum Gebäudeenergiegesetz O-Ton,08.09.2023,21:53:04.22,"0'49"""
Tagesthemen,03 Bundestag: Abstimmung Heizungsgesetz - Chronologie des Schreckens,O-Ton,Petra Pau,Vizepräsidentin Deutscher Bundestag/Die Linke,(Der Gesetzentwurf ist angenommen),08.09.2023,21:50:52.09,"0'02"""
Tagesthemen,03 Bundestag: Abstimmung Heizungsgesetz - Chronologie des Schreckens,O-Ton,Archivmaterial 21.03.2023: Robert Habeck,Bundesminister für Wirtschaft und Klimaschutz/Bündnis 90/Die,,08.09.2023,21:51:38.19,"0'08"""
Tagesthemen,03 Bundestag: Abstimmung Heizungsgesetz - Chronologie des Schreckens,O-Ton,Archivmaterial Frank Schäffler,Fraktion FDP,"(Wir wollen das Gebäudeenergiegesetz, das Robert Habeckeingebracht hat - das ja ein ""Heizungs- Verbotsgesetz"" ist, das wollen wir vom Kopf auf die Füße)",08.09.2023,21:52:03.04,"0'08"""
Tagesthemen,03 Bundestag: Abstimmung Heizungsgesetz - Chronologie des Schreckens,O-Ton,Archivmaterial 10.06.2023: Hubert Aiwanger,Minister für Wirtschaft und Energie Bayern/Freie Wähler,"(""Jetztist der Punkt erreicht, wo endlich die schweigende große Mehrheit dieses Landes sich die Demokratie wiederzurückholen muss und denen in Berlin sagen: Ihr habt's wohl den Arsch offen da oben"")",08.09.2023,21:52:23.08,"0'14"""
Tagesthemen,03 Bundestag: Abstimmung Heizungsgesetz - Chronologie des Schreckens,O-Ton,Archivmaterial 14.06.2023: Olaf Scholz,Bundeskanzler/SPD,"(""Heute hat es sich glaube ich zu Endegeruckelt"")",08.09.2023,21:52:46.22,"0'01"""
Tagesthemen,03 Bundestag: Abstimmung Heizungsgesetz - Chronologie des Schreckens,O-Ton,Alexander Dobrindt,Vorsitzender CSU-Landesgruppe im Deutschen Bundestag,"(Dieses Heiz-Gesetz ist derGipfel der Respektlosigkeit gegenüber Bürgerinnen und Bürgern ... es geht darum, dass es wiederabgeschafft werden muss)",08.09.2023,21:53:10.13,"0'11"""
Tagesthemen,03 Bundestag: Abstimmung Heizungsgesetz - Chronologie des Schreckens,O-Ton,Robert Habeck,Bundesminister für Wirtschaft und Klimaschutz/Bündnis 90/Die Grünen,"(Dieses Gesetzschafft Rechtssicherheit. Es schützt die Verbraucher vor den hohen Energiepreisen. Es sorgt dafür, dass dieKommunen und die Verbände mitgenommen werden. Es sorgt für eine soziale Ausbalancierung desGesetzes. Es ist ein gutes Gesetz)",08.09.2023,21:53:30.06,"0'14"""
Tagesthemen,Hintergrund: Heizungsgesetz Fr 21:46 02,Einspieler,,,,08.09.2023,,"2'55"""
Tagesthemen,02 Hintergrund: Heizungsgesetz,Sachinhalt,Helge Fuhst,Moderation,Nach langem Regierungsinternen Streit hat der Bundestag mit der Mehrheit der Regierungsparteien das überarbeitete Gebäudeenergiegesetz (Heizungsgesetz) verabschiedet. Bildinhalt,08.09.2023,21:47:17.18,"2'55"""
Tagesthemen,02 Hintergrund: Heizungsgesetz,Bildinhalt,Helge Fuhst,Moderation,"Heizungsbauer Ulrich Menck überprüft Heizungsanlagen, in seinem Lager",08.09.2023,21:47:17.18,"0'52"""
Tagesthemen,02 Hintergrund: Heizungsgesetz,Bildinhalt,Helge Fuhst,Moderation,Themenbilder Heizen,08.09.2023,21:48:09.23,"0'13"""
Tagesthemen,02 Hintergrund: Heizungsgesetz,Bildinhalt,Helge Fuhst,Moderation,Grafik: Vorgaben Heizungsgesetz,08.09.2023,21:48:23.17,"0'36"""
Tagesthemen,02 Hintergrund: Heizungsgesetz,Bildinhalt,Helge Fuhst,Moderation,Verbraucherschutz-Berater (mit Headset) im Gespräch,08.09.2023,21:49:00.14,"0'32"""
Tagesthemen,02 Hintergrund: Heizungsgesetz,Bildinhalt,Helge Fuhst,Moderation,Heizungsbauer Ulrich Menck überprüft Heizungsanlage 15.11.2023 09:50 Seite 55 von 57 NDR Copyright (c) 2004,08.09.2023,21:49:59.23,"0'13"""
Tagesthemen,02 Hintergrund: Heizungsgesetz,O-Ton,Ulrich Menck,Heizungsbauer,(zur großen Nachfrage nach Gasheizungen),08.09.2023,21:47:34.11,"0'09"""
Tagesthemen,02 Hintergrund: Heizungsgesetz,O-Ton,Ulrich Menck,,(zur großen Nachfrage nach Gasheizungen),08.09.2023,21:47:57.19,"0'12"""
Tagesthemen,02 Hintergrund: Heizungsgesetz,O-Ton,Thomas Zwingmann,Verbraucherzentrale Nordrhein-Westfalen,"(Ich würde empfehlen, sich jetzt mit demThema Heizungsmodernisierung zu beschäftigen, auch die Gebäudehülle anzuschauen, in Ruhe Heizlast-Berechnungen zu beauftragen)",08.09.2023,21:49:13.20,"0'19"""
Tagesthemen,02 Hintergrund: Heizungsgesetz,O-Ton,Niklas Höhne,Klimaforscher New Climate Institute,"(Mit diesem Gesetz kann man das Klimaschutzziel imGebäudesektor nicht erreichen. Es reicht nicht aus, und mir scheint, als hätte die Koalition quasi dasErreichen ihres eigenes Klimaschutzzieles schon abgeschrieben. Denn man müsste deutlich nachlegen,deutlich mehr machen. Und das ist jetzt, nach dem Hickhack um dieses Gesetz nicht mehr abzusehen)",08.09.2023,21:49:40.20,"0'19"""
Tagesthemen,Studio-Interview mit Stephan Lamby: Fr 21:46 04,Einspieler,,,,08.09.2023,,"6'48"""
Tagesthemen,04 Studio-Interview mit Stephan Lamby: Heizungsgesetz und Koalitionsstreit,O-Ton,Stephan Lamby,Autor und Dokumentarfilmer,,08.09.2023,21:53:54.02,"6'48"""
